05/14/26-14:10:17.846157 ,1,1000004,1,"LAB FTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,51836,172.30.2.101,21,8276,,0,alert,Allow
05/14/26-14:10:17.846199 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,51836,172.30.2.101,21,8277,,0,alert,Allow
05/14/26-14:10:17.846199 ,1,1000004,1,"LAB FTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,51836,172.30.2.101,21,8277,,0,alert,Allow
05/14/26-14:10:17.955944 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,51836,172.30.2.101,21,0,,0,alert,Allow
05/14/26-14:10:17.955944 ,1,1000004,1,"LAB FTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,51836,172.30.2.101,21,0,,0,alert,Allow
05/14/26-14:10:17.956803 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,51836,172.30.2.101,21,0,,0,alert,Allow
05/14/26-14:10:17.956803 ,1,1000004,1,"LAB FTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,51836,172.30.2.101,21,0,,0,alert,Allow
05/14/26-14:10:28.742663 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32495,,0,alert,Allow
05/14/26-14:10:28.742663 ,1,1000004,1,"LAB FTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32495,,0,alert,Allow
05/14/26-14:10:28.742700 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32496,,0,alert,Allow
05/14/26-14:10:28.742700 ,1,1000004,1,"LAB FTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32496,,0,alert,Allow
05/14/26-14:10:28.744352 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32497,,0,alert,Allow
05/14/26-14:10:28.744352 ,1,1000004,1,"LAB FTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32497,,0,alert,Allow
05/14/26-14:10:36.685923 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32498,,0,alert,Allow
05/14/26-14:10:36.685923 ,1,1000004,1,"LAB FTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32498,,0,alert,Allow
05/14/26-14:10:36.700301 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32499,,0,alert,Allow
05/14/26-14:10:36.700301 ,1,1000004,1,"LAB FTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32499,,0,alert,Allow
05/14/26-14:10:39.302532 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32500,,0,alert,Allow
05/14/26-14:10:39.302532 ,1,1000004,1,"LAB FTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32500,,0,alert,Allow
05/14/26-14:10:42.543721 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32501,,0,alert,Allow
05/14/26-14:10:42.543721 ,1,1000004,1,"LAB FTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32501,,0,alert,Allow
05/14/26-14:10:49.717781 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32502,,0,alert,Allow
